HolderAddress,Balance,PendingBalanceUpdate,,"{""address"":[",,0,,
0x3fe2b6d7d72dd699e9ebb16071d74ae3fe2531b8,3.046493514,No,"0x795c67849ca4c6438aedd4d682cd784370ea6e7c,","0x795c67849ca4c6438aedd4d682cd784370ea6e7c,",0x795c67849ca4c6438aedd4d682cd784370ea6e7c,0,,
0x7c641372b06547bbe0769496eded3e2420cf7d11,3.049557143,No,"0x55a30b066e80f40027ade4f911b170ef8e248466,","0x55a30b066e80f40027ade4f911b170ef8e248466,",0x55a30b066e80f40027ade4f911b170ef8e248466,0.824124291,,
0xb38d3ce0713cb56c5b146399a1528f239fe89103,3.051728234,No,"0xefb9ab48292b62f4cf38e6bbeb7561c505dcdaf5,","0xefb9ab48292b62f4cf38e6bbeb7561c505dcdaf5,",0xefb9ab48292b62f4cf38e6bbeb7561c505dcdaf5,0,,
0x7184bdb9fc52f6eb84b5c19624592119e9e92e3b,3.061584881,No,"0xc9e1014fe270d37e93b101193afaa5c7fbca3fe0,","0xc9e1014fe270d37e93b101193afaa5c7fbca3fe0,",0xc9e1014fe270d37e93b101193afaa5c7fbca3fe0,5.704137143,,
0x680116752e4a286afc3ea35f6c41bc38995033bf,3.061810231,No,"0x1e63c50aaee06f8ae6fec8a8c944dc39556f712f,","0x1e63c50aaee06f8ae6fec8a8c944dc39556f712f,",0x1e63c50aaee06f8ae6fec8a8c944dc39556f712f,27.47984286,,
0x601e1e939abed871db5dc9ea2eb387ec42200dfe,3.065496889,No,"0xe15eab8cb8020ba6146304eae76eaead1a6204b0,","0xe15eab8cb8020ba6146304eae76eaead1a6204b0,",0xe15eab8cb8020ba6146304eae76eaead1a6204b0,0.053714286,,
0x5677a19725fa427c193b3aa0182fa93aa71562ad,3.069235001,No,"0x137a69cd85591898ea3864a91f2eaf6b42223735,","0x137a69cd85591898ea3864a91f2eaf6b42223735,",0x137a69cd85591898ea3864a91f2eaf6b42223735,0.033450683,,
0x8e5ef97d11787e0d9109a62dad6bcacaebca8de4,3.069413915,No,"0x97d3d9153f1d43baf7b4ed714895a17b421afca7,","0x97d3d9153f1d43baf7b4ed714895a17b421afca7,",0x97d3d9153f1d43baf7b4ed714895a17b421afca7,0,,
0x8c3f8803cf939b4efe523c526340a09bc77992e7,3.074075559,No,"0x1f68aaf4edb396186b574eed8115c66435160aa1,","0x1f68aaf4edb396186b574eed8115c66435160aa1,",0x1f68aaf4edb396186b574eed8115c66435160aa1,0,,
0xbf251ad8caadf565aaf6e24c792fb76beaa87486,3.075249247,No,"0xd97b24d9a29317cd4b07498d715d1a18dace2ab6,","0xd97b24d9a29317cd4b07498d715d1a18dace2ab6,",0xd97b24d9a29317cd4b07498d715d1a18dace2ab6,0,,
0x2f9d127997cf0541d3ea46f36e7d53fdbb96e344,3.079171429,No,"0x8db5ed76562641e4b8f4780cea7cf9858df97ee2,","0x8db5ed76562641e4b8f4780cea7cf9858df97ee2,",0x8db5ed76562641e4b8f4780cea7cf9858df97ee2,3.389355045,,
0x85712c9d8f1498271be5aa0dbdcc2702b740af72,3.080655357,No,"0x77c5b9f15a1c085d5ea541425a4d95b381ddf476,","0x77c5b9f15a1c085d5ea541425a4d95b381ddf476,",0x77c5b9f15a1c085d5ea541425a4d95b381ddf476,0,,
0xd0bd447a5bb18596956749bdeeac5d3f480e8b61,3.085879867,No,"0x9186764142ed49fe707f4a464b8d79975937343f,","0x9186764142ed49fe707f4a464b8d79975937343f,",0x9186764142ed49fe707f4a464b8d79975937343f,0,,
0x45620c0da501f1576a4fe2e99a8e97c2767147dd,3.087737268,No,"0x2791e7ee18238775960c5740562fbf13b5a3b9ff,","0x2791e7ee18238775960c5740562fbf13b5a3b9ff,",0x2791e7ee18238775960c5740562fbf13b5a3b9ff,0,,
0xb6575bb04b3a313266663d5036bfacb9762c8f17,3.091682093,No,"0x084a5eee64d7c713f3477ceba3a53accb36e3f1e,","0x084a5eee64d7c713f3477ceba3a53accb36e3f1e,",0x084a5eee64d7c713f3477ceba3a53accb36e3f1e,0.265766142,,
0x6a6de907c6d4204feaf731c355e61c02b20b2b8f,3.09542709,No,"0x98a8551e78b60c03b0d345cf479e7020253bac35,","0x98a8551e78b60c03b0d345cf479e7020253bac35,",0x98a8551e78b60c03b0d345cf479e7020253bac35,0,,
0xb3f69e2b4f2d238c8a48a6428965c640e89a1da5,3.09985141,No,"0xbbf4fac1d36a32460f45b1a194bf9e71be69d9f2,","0xbbf4fac1d36a32460f45b1a194bf9e71be69d9f2,",0xbbf4fac1d36a32460f45b1a194bf9e71be69d9f2,0.005457136,,
0x65ccbfb4a3b82369ee958654dce3fccadbb34869,3.1,No,"0x46f1c06ad5df972879205bb10ed9a5b4988c311d,","0x46f1c06ad5df972879205bb10ed9a5b4988c311d,",0x46f1c06ad5df972879205bb10ed9a5b4988c311d,9.493782955,,
0xdcf18cdfcfe7c60cbceb724a4edb3aaf0195a9a4,3.100942857,No,"0x2dfa2b5160012da8e788ff783d6d545a3adb0ce8,","0x2dfa2b5160012da8e788ff783d6d545a3adb0ce8,",0x2dfa2b5160012da8e788ff783d6d545a3adb0ce8,0,,
0x5e328be0bf6c9c8b0b9f2f7a7a98688448a8080c,3.109327143,No,"0x99c764441cd8f7554fd96e94924673821ab62c71,","0x99c764441cd8f7554fd96e94924673821ab62c71,",0x99c764441cd8f7554fd96e94924673821ab62c71,0,,
0x02493dae0d0a65fad12a6dfada555e5fde0f62dd,3.110071022,No,"0x3fd3a92f3fe338e4d8ee25449ed62766ee6e524a,","0x3fd3a92f3fe338e4d8ee25449ed62766ee6e524a,",0x3fd3a92f3fe338e4d8ee25449ed62766ee6e524a,0,,
0xed5c02a37a5103c5c93e2d61d846898e01682869,3.112743593,No,"0x18d4d870b288e6f1876ae2e64258ed4082fe0b1e,","0x18d4d870b288e6f1876ae2e64258ed4082fe0b1e,",0x18d4d870b288e6f1876ae2e64258ed4082fe0b1e,0.035268857,,
0x2433a7da0febbdd490ad58e95249b46e71f084f1,3.114333703,No,"0xc118dd260f3cf6b797a8a3044298369409ebff99,","0xc118dd260f3cf6b797a8a3044298369409ebff99,",0xc118dd260f3cf6b797a8a3044298369409ebff99,0,,
0xb11c5119609e5a4e50f3f8cc0cc177609cfbbaf4,3.115657143,No,"0x53fc247db54cd9bdf9dfdbe1a7d99660b3d4b716,","0x53fc247db54cd9bdf9dfdbe1a7d99660b3d4b716,",0x53fc247db54cd9bdf9dfdbe1a7d99660b3d4b716,0,,
0x5d73ebdf54b44f25006ebeb7ca5b51eb426b1e12,3.117309286,No,"0x8e39b7f668a7f37063e1bb3bbff619ad73865db0,","0x8e39b7f668a7f37063e1bb3bbff619ad73865db0,",0x8e39b7f668a7f37063e1bb3bbff619ad73865db0,0.030409435,,
0x0307478b1d6f2bb9ec21b9a3dec0a2d72b9fa228,3.119471429,No,"0x2336f168e2d091b058f8a8daafccecb35b96d76f,","0x2336f168e2d091b058f8a8daafccecb35b96d76f,",0x2336f168e2d091b058f8a8daafccecb35b96d76f,0,,
0xc9a35f8166b5bedba75483d79b99e96942f21d10,3.124539258,No,"0x60a08a74de41b6fc4461a46cbbe89c4fddf558d1,","0x60a08a74de41b6fc4461a46cbbe89c4fddf558d1,",0x60a08a74de41b6fc4461a46cbbe89c4fddf558d1,0.450102841,,
0x49374b3c785b0a93477173dc764824e83451b27f,3.126910647,No,"0xd07a5536360c98a333aff4307213f034f318d35a,","0xd07a5536360c98a333aff4307213f034f318d35a,",0xd07a5536360c98a333aff4307213f034f318d35a,0,,
0x0b9a5375e5ef197389125c7e78a08c5e95de45a8,3.133227848,No,"0xcb5572d514d0823ecc7b9ec7cb37a04d83c6c17d,","0xcb5572d514d0823ecc7b9ec7cb37a04d83c6c17d,",0xcb5572d514d0823ecc7b9ec7cb37a04d83c6c17d,0.055588756,,
0x72f422435a18fbe535979e3754c4a65b7708fa84,3.13700772,No,"0x3f4f01bb6be77d518d7edf42e052381b7b02dd0c,","0x3f4f01bb6be77d518d7edf42e052381b7b02dd0c,",0x3f4f01bb6be77d518d7edf42e052381b7b02dd0c,1.004833401,,
0xabde200bbb21c6142c32be6bb8ccb3081e85ef6b,3.138659482,No,"0x14d8d2ee3b5af9ca98bd42684d82a5ec33a10bf0,","0x14d8d2ee3b5af9ca98bd42684d82a5ec33a10bf0,",0x14d8d2ee3b5af9ca98bd42684d82a5ec33a10bf0,0.227214286,,
0x2655b7990cdf7031e21a44e4c44f1d3fa7359b0e,3.142374286,No,"0x86aec8737e5420385a2e2043ebb113fc3f215765,","0x86aec8737e5420385a2e2043ebb113fc3f215765,",0x86aec8737e5420385a2e2043ebb113fc3f215765,0,,
0x66b26a0b636b379bfefa421261d3522d0634c5e8,3.151777406,No,"0x2f9d127997cf0541d3ea46f36e7d53fdbb96e344,","0x2f9d127997cf0541d3ea46f36e7d53fdbb96e344,",0x2f9d127997cf0541d3ea46f36e7d53fdbb96e344,3.079171429,,
0xd32d2c6b7f5c0b6074bd49d48686e4a37397a9ac,3.155885714,No,"0xa3815dfd0a742978c3541fa609eb04f72d9fdc1f,","0xa3815dfd0a742978c3541fa609eb04f72d9fdc1f,",0xa3815dfd0a742978c3541fa609eb04f72d9fdc1f,0.000942857,,
0xd12a747751de257a6b2cb0ff01bee2949c0d7fdf,3.156603954,No,"0xf4b0ec25cdf0faf519f3f1cfc3a2540fafed4075,","0xf4b0ec25cdf0faf519f3f1cfc3a2540fafed4075,",0xf4b0ec25cdf0faf519f3f1cfc3a2540fafed4075,0.090979722,,
0xa32bca2fdc69d43a6368f0b52f7be892a9749278,3.166229,No,"0xa058df089729641276aff7e468977be6becf4433,","0xa058df089729641276aff7e468977be6becf4433,",0xa058df089729641276aff7e468977be6becf4433,0,,
0xef1825dfcb568be317f58ddcb125777c6fd50235,3.172309948,No,"0xad4fdf534bf1ad41a76b873913865e93d1ca6afc,","0xad4fdf534bf1ad41a76b873913865e93d1ca6afc,",0xad4fdf534bf1ad41a76b873913865e93d1ca6afc,0.0105,,
0x9fbcb9081120b2aa8dd7fab3f8843b55f1bdf5f9,3.17455765,No,"0xa7e6f7a32ed29a4a40d93dd7621b0fa3bda523ce,","0xa7e6f7a32ed29a4a40d93dd7621b0fa3bda523ce,",0xa7e6f7a32ed29a4a40d93dd7621b0fa3bda523ce,0,,
0x0b00a91635d7ae532ea28d16f91c7a9cd8462b82,3.175,No,"0x92b47686126dfc6193706aef87573188f77cdd64,","0x92b47686126dfc6193706aef87573188f77cdd64,",0x92b47686126dfc6193706aef87573188f77cdd64,0,,
0x33bf4e0ecaa0df59f3f98d3bd6e56d13d00fabd4,3.178,No,"0x3dfc9645c0a542145791894715c7ff966b86d7c3,","0x3dfc9645c0a542145791894715c7ff966b86d7c3,",0x3dfc9645c0a542145791894715c7ff966b86d7c3,0,,
0x5971259e2af9c6eff3f772faa1518ababc160d05,3.184318433,No,"0x9cacb2cd288df5599b2a862285f17b6484c85b4c,","0x9cacb2cd288df5599b2a862285f17b6484c85b4c,",0x9cacb2cd288df5599b2a862285f17b6484c85b4c,7.094464286,,
0x7c5cf83b053ff7d48a27163b1c7d954de2d09ced,3.184530878,No,"0x1b9e47e499b779d2bcb6d627f9f8e2947db4d3ec,","0x1b9e47e499b779d2bcb6d627f9f8e2947db4d3ec,",0x1b9e47e499b779d2bcb6d627f9f8e2947db4d3ec,0,,
0x9a52f0e127074811b04005ff25bc40a0a99896a3,3.184627013,No,"0x64109de9df81478edf6aa53bdc132719305a6310,","0x64109de9df81478edf6aa53bdc132719305a6310,",0x64109de9df81478edf6aa53bdc132719305a6310,0,,
0x418668d528f7d7e05c353c4ab8a2c4dd06a4fa93,3.184814286,No,"0x38ee72750494c2621c8fb220da754baae36f8071,","0x38ee72750494c2621c8fb220da754baae36f8071,",0x38ee72750494c2621c8fb220da754baae36f8071,0,,
0x7331424410cec3e55c50ffd3165b58c841f3117e,3.18646,No,"0x9869cdbbc42b53fc19928d49c7f1d233b37b3efc,","0x9869cdbbc42b53fc19928d49c7f1d233b37b3efc,",0x9869cdbbc42b53fc19928d49c7f1d233b37b3efc,0,,
0x6aa0e634f6e1fa087f9e1ef78cc73fef1de10b23,3.190142857,No,"0xd7d33970194019ed905bd998dd55d80c9e94eda8,","0xd7d33970194019ed905bd998dd55d80c9e94eda8,",0xd7d33970194019ed905bd998dd55d80c9e94eda8,0,,
0x33a4ec1a7d5c4de06d1de23f6bc58d1131f3f53d,3.195641523,No,"0xae6bc004ad3f7444668be955630fd9dfa4c98d87,","0xae6bc004ad3f7444668be955630fd9dfa4c98d87,",0xae6bc004ad3f7444668be955630fd9dfa4c98d87,0,,
0x22cc93ad2cf477ccd9abc9d1b82e64f36b6f02ed,3.2,No,"0xfa4af68fcbe2c5508d4e57d4fcc3a0c3cc687199,","0xfa4af68fcbe2c5508d4e57d4fcc3a0c3cc687199,",0xfa4af68fcbe2c5508d4e57d4fcc3a0c3cc687199,0,,
0x62da7940617a9eb70580851381055d45d9c6a38f,3.20513544,No,"0x1cc63914c76954f8df4e198885be8f4bdccde212,","0x1cc63914c76954f8df4e198885be8f4bdccde212,",0x1cc63914c76954f8df4e198885be8f4bdccde212,0,,
0x99cf4e2a0563ad6243776df5156890e09a9adb4f,3.220842648,No,"0x90b5382285c8cb985d32fb754647970a10ae29cb,","0x90b5382285c8cb985d32fb754647970a10ae29cb,",0x90b5382285c8cb985d32fb754647970a10ae29cb,0,,
0x091fc1a8b71f674999ed4128d906ec7b7fd17e43,3.224226644,No,"0xf17d9d4a6532794e2409bfa65bcd1ce22a56c781,","0xf17d9d4a6532794e2409bfa65bcd1ce22a56c781,",0xf17d9d4a6532794e2409bfa65bcd1ce22a56c781,0,,
0x95b265e8a875e61fa2d5935b7e1a9a30e0274dce,3.226457143,No,"0x4bf9483d64d7312b335cf4e2f517bda101b01768,","0x4bf9483d64d7312b335cf4e2f517bda101b01768,",0x4bf9483d64d7312b335cf4e2f517bda101b01768,0,,
0x6f31d347457962c9811ff953742870ef5a755de3,3.227505561,No,"0xdb0f68781140469cf2d7e65c3f094cb1b48960a4,","0xdb0f68781140469cf2d7e65c3f094cb1b48960a4,",0xdb0f68781140469cf2d7e65c3f094cb1b48960a4,0,,
0xb3e7560320a890db845039cdeda6833d96698865,3.227538852,No,"0x3c9bf7b23811eb5c3518204d3a040f3f2fec1fd5,","0x3c9bf7b23811eb5c3518204d3a040f3f2fec1fd5,",0x3c9bf7b23811eb5c3518204d3a040f3f2fec1fd5,0.704413966,,
0x62f60efe2473d7efee9bf42fa005ff1f9c86f8e8,3.22882178,No,"0xc3d73b0ea3e7474bc3b2b967b22b409516961057,","0xc3d73b0ea3e7474bc3b2b967b22b409516961057,",0xc3d73b0ea3e7474bc3b2b967b22b409516961057,0.110409302,,
0x7dd39db1385da09bb8470edde916e852f2f694e1,3.239911664,No,"0xb95a01d3b437c57631231bf995ca65678764b2e8,","0xb95a01d3b437c57631231bf995ca65678764b2e8,",0xb95a01d3b437c57631231bf995ca65678764b2e8,0,,
0x58530178abd1263f0bc70c962ece62b02fb50f43,3.24102357,No,"0xfb41a02bc6d8a2ab3f81427c2e4c80847ef01ea8,","0xfb41a02bc6d8a2ab3f81427c2e4c80847ef01ea8,",0xfb41a02bc6d8a2ab3f81427c2e4c80847ef01ea8,0,,
0x9525c7a223c19ca528ee819a00afe719bf06ec28,3.24773845,No,"0x8b931b6ac99f3006fbe9a753cd51cab737a620fd,","0x8b931b6ac99f3006fbe9a753cd51cab737a620fd,",0x8b931b6ac99f3006fbe9a753cd51cab737a620fd,0.18298888,,
0x80d815fa24e4062ea27bc622c60e53a5661c9196,3.248125604,No,"0xd515b870a8b544ddfef18cef112bb76e40d208da,","0xd515b870a8b544ddfef18cef112bb76e40d208da,",0xd515b870a8b544ddfef18cef112bb76e40d208da,0,,
0x1439a92f16d43324777de303fedc31f7664a3314,3.248750983,No,"0x9dc8c4e6d2cb90b193fb41157633152522060afa,","0x9dc8c4e6d2cb90b193fb41157633152522060afa,",0x9dc8c4e6d2cb90b193fb41157633152522060afa,0,,
0x68cd9b26c85aef73802d4be8efb695da5dd1909f,3.253012417,No,"0xf7f6e95086efaf23e084085a1358f31cb2d1c9d9,","0xf7f6e95086efaf23e084085a1358f31cb2d1c9d9,",0xf7f6e95086efaf23e084085a1358f31cb2d1c9d9,2.293396429,,
0xf0bcc1ad76c415252b087ac31d14c983ad4dda41,3.256644843,No,"0x06bca3e82e12f1c916a2f62ea814e3cff6820a4e,","0x06bca3e82e12f1c916a2f62ea814e3cff6820a4e,",0x06bca3e82e12f1c916a2f62ea814e3cff6820a4e,0,,
0x58737a9b0a8a5c8a2559c457fcc9e923f9d99fb7,3.26562,No,"0xed7cafcf6f2be6d4fc3b9aba7007bcd475f91645,","0xed7cafcf6f2be6d4fc3b9aba7007bcd475f91645,",0xed7cafcf6f2be6d4fc3b9aba7007bcd475f91645,0,,
0x3648d5a0ac4b82ac094e6bf8755c4b126c0c1d9c,3.267714286,No,"0x5bbcd6b2f2e2a71f34005082348332a29d1a60a4,","0x5bbcd6b2f2e2a71f34005082348332a29d1a60a4,",0x5bbcd6b2f2e2a71f34005082348332a29d1a60a4,0.209566202,,
0x549d581206d0070b15365ccd15f8fd11c1311f8c,3.267759209,No,"0x867a809b454b725e1a31202b88877e7611496616,","0x867a809b454b725e1a31202b88877e7611496616,",0x867a809b454b725e1a31202b88877e7611496616,0,,
0x662d35026e6c18e1c9efbabf35f9f48527a115aa,3.287442857,No,"0x62ea9ca7d8dc53089bc2b88f76ce2faea5bfdbe3,","0x62ea9ca7d8dc53089bc2b88f76ce2faea5bfdbe3,",0x62ea9ca7d8dc53089bc2b88f76ce2faea5bfdbe3,0,,
0x169860b7b0d89775f128a76e1992b1c79f67eb2e,3.292672122,No,"0xc50d3e837b900149495de480a21fd049a085bd29,","0xc50d3e837b900149495de480a21fd049a085bd29,",0xc50d3e837b900149495de480a21fd049a085bd29,0.001345039,,
0x3a773ba403cabc5c3f2e211df9ff5cf25a1a865e,3.30333949,No,"0x6beeaf689bb167e38dd6d9d10b18676f1e9721ae,","0x6beeaf689bb167e38dd6d9d10b18676f1e9721ae,",0x6beeaf689bb167e38dd6d9d10b18676f1e9721ae,0,,
0xa728ab99e72d8c62409dfd63cc302811e226c466,3.310282603,No,"0x29e574941643bdbd95c1e485a34c06cb1e0b5adb,","0x29e574941643bdbd95c1e485a34c06cb1e0b5adb,",0x29e574941643bdbd95c1e485a34c06cb1e0b5adb,0,,
0x201f9dce38d247e17a25f3d40dd9ffa9dd77b396,3.315536456,No,"0x9e73b4a89b8d8cd7db42479f3b9f2e4ea492eac3,","0x9e73b4a89b8d8cd7db42479f3b9f2e4ea492eac3,",0x9e73b4a89b8d8cd7db42479f3b9f2e4ea492eac3,0,,
0x2a2bd29a058f88e554a7860e30e9968b1cbf1ad4,3.341198834,No,"0xf0ccf95d7a75342e5653b7533746b25064442149,","0xf0ccf95d7a75342e5653b7533746b25064442149,",0xf0ccf95d7a75342e5653b7533746b25064442149,0.018628571,,
0xc680e06d42550710650e64509051c62bc475cc8b,3.362076844,No,"0x73cd4cb6f3ebf02fadb710ed94cacbe985e48e1a,","0x73cd4cb6f3ebf02fadb710ed94cacbe985e48e1a,",0x73cd4cb6f3ebf02fadb710ed94cacbe985e48e1a,0.763029175,,
0x2617c561efc38ce40fabe1f9cc97d6708f7ed1b9,3.365163032,No,"0x85f337ff1339b7ef10fb5ff035b83fdf7f068c86,","0x85f337ff1339b7ef10fb5ff035b83fdf7f068c86,",0x85f337ff1339b7ef10fb5ff035b83fdf7f068c86,0,,
0xa85f31452426e5378a8db3ab735df36256a8baf9,3.367006798,No,"0x409d5f318979635c6cc089fe5741031494c5c656,","0x409d5f318979635c6cc089fe5741031494c5c656,",0x409d5f318979635c6cc089fe5741031494c5c656,0,,
0x83987bd2656de00e632886d31e181bcf842a5b59,3.376557613,No,"0xe8fec081c8b3597bc7bbba0149aed41369745f16,","0xe8fec081c8b3597bc7bbba0149aed41369745f16,",0xe8fec081c8b3597bc7bbba0149aed41369745f16,0.138814286,,
0xbc147973709a9f8f25b5f45021cab1ea030d3885,3.379495053,No,"0xf100f73e327f3fa9f7dcc20f83a0c3dd41d542dc,","0xf100f73e327f3fa9f7dcc20f83a0c3dd41d542dc,",0xf100f73e327f3fa9f7dcc20f83a0c3dd41d542dc,6.432303315,,
0xc37c1fe81d5420aacd1781380cef37dbdb8df1f0,3.379554199,No,"0x1d39410392fe22155a5f343ba6e97a791fbbe199,","0x1d39410392fe22155a5f343ba6e97a791fbbe199,",0x1d39410392fe22155a5f343ba6e97a791fbbe199,0.281830442,,
0x4ab79a32a0f6eb1d2eb3d9ccfcd74485f8c2f2d6,3.383480357,No,"0xf06621f8e25b444f42219423860028ee612e03e3,","0xf06621f8e25b444f42219423860028ee612e03e3,",0xf06621f8e25b444f42219423860028ee612e03e3,0.6744,,
0x1a9532992a6c8499c633ce0a6e96292e423e0b34,3.384,No,"0x3d0a775eedebab1fe5d889662b05c21d84425fb7,","0x3d0a775eedebab1fe5d889662b05c21d84425fb7,",0x3d0a775eedebab1fe5d889662b05c21d84425fb7,0,,
0x67f29d5b53a49671af47fc607484462042c4b4e6,3.387911448,No,"0x32249a6ea4481f0cb097133a98ccdb1aee57141f,","0x32249a6ea4481f0cb097133a98ccdb1aee57141f,",0x32249a6ea4481f0cb097133a98ccdb1aee57141f,0.004314286,,
0x728884f16859ec73efc5f1b6b84d4761e3238f54,3.388714286,No,"0x9215f0b2c42211649b54a9daf90d54fb84fd4d08,","0x9215f0b2c42211649b54a9daf90d54fb84fd4d08,",0x9215f0b2c42211649b54a9daf90d54fb84fd4d08,0,,
0x8db5ed76562641e4b8f4780cea7cf9858df97ee2,3.389355045,No,"0x3a770fc37086ce4ef91cfa296b964d0773cd1005,","0x3a770fc37086ce4ef91cfa296b964d0773cd1005,",0x3a770fc37086ce4ef91cfa296b964d0773cd1005,2.300614286,,
0x852cbb024c041711829a50403216d63f9f7d4a08,3.39223163,No,"0x740320f15bf19a2ece2eb13576e69fd6700bb8d4,","0x740320f15bf19a2ece2eb13576e69fd6700bb8d4,",0x740320f15bf19a2ece2eb13576e69fd6700bb8d4,0.502702934,,
0xcb89cf88e46485aef75d654c1155bd392b93eb90,3.395029932,No,"0x0cb3f845156f39ffe9d6e6cb2566152a3d6d6608,","0x0cb3f845156f39ffe9d6e6cb2566152a3d6d6608,",0x0cb3f845156f39ffe9d6e6cb2566152a3d6d6608,0,,
0xf476dfd184cca643e043c88b81f8800fdc093ccc,3.400242857,No,"0xa9b911e69434dbfd0b2a7a2a19c9a383738addcb,","0xa9b911e69434dbfd0b2a7a2a19c9a383738addcb,",0xa9b911e69434dbfd0b2a7a2a19c9a383738addcb,0.182860714,,
0x7b120357f3b282f5e9f5f2643313ff5ca1bcf396,3.403057143,No,"0xaf151db93e888f4a4d2b83e43235231d78f10c7c,","0xaf151db93e888f4a4d2b83e43235231d78f10c7c,",0xaf151db93e888f4a4d2b83e43235231d78f10c7c,0,,
0x4592694fbeaa179282c100dc20102280cab40390,3.408064871,No,"0xb64efd2a6fb940b5aab4bcb02ea57d6b0cbdc6c8,","0xb64efd2a6fb940b5aab4bcb02ea57d6b0cbdc6c8,",0xb64efd2a6fb940b5aab4bcb02ea57d6b0cbdc6c8,0,,
0x198f58e882cee681c0e797a56b13a81b3dff5430,3.4110625,No,"0x659f73ddac02b88188af1a763bfcd55a56f832fb,","0x659f73ddac02b88188af1a763bfcd55a56f832fb,",0x659f73ddac02b88188af1a763bfcd55a56f832fb,0,,
0x2d8f1172538b4a164a8b226ed6f7f6fd6655bb8f,3.411796396,No,"0x50822950f613064b955298a5311fc7a149046547,","0x50822950f613064b955298a5311fc7a149046547,",0x50822950f613064b955298a5311fc7a149046547,4.28593E-06,,
0x24752ecbc2ba6be82d6ff4160e636decfc1a43b5,3.412585714,No,"0xa6539a70da29a7ce37e1d702ebb0188efa93ace4,","0xa6539a70da29a7ce37e1d702ebb0188efa93ace4,",0xa6539a70da29a7ce37e1d702ebb0188efa93ace4,0.716044006,,
0x348d949fd311199ab367144aef7d6c68e8e093f5,3.412656673,No,"0x3485296b37249f0a3af14dee923cad94cf512522,","0x3485296b37249f0a3af14dee923cad94cf512522,",0x3485296b37249f0a3af14dee923cad94cf512522,0,,
0x33d9dafbd4f960695baee592ab854a8d582fccc3,3.421071429,No,"0x183a77e73643980f711755f5baaa6681dead23fe,","0x183a77e73643980f711755f5baaa6681dead23fe,",0x183a77e73643980f711755f5baaa6681dead23fe,0,,
0x0e853b7322550c7f26c65e76eae1a0af049afbc5,3.423692326,No,"0x8e4ff53d401290f1a481d37f4f77db740ee62aca,","0x8e4ff53d401290f1a481d37f4f77db740ee62aca,",0x8e4ff53d401290f1a481d37f4f77db740ee62aca,0,,
0xd00c1ca0b8c03eda314e7d6bbbb4ce8326481076,3.427258926,No,"0x66c6030531b98ee057dd5fa912ecf18b76adac37,","0x66c6030531b98ee057dd5fa912ecf18b76adac37,",0x66c6030531b98ee057dd5fa912ecf18b76adac37,0.600425024,,
0xc34a683d016b08d92afd9c72630226da33bc398f,3.43166552,No,"0x261a69921539edfe3682219c0e619ac4e3aa9b27,","0x261a69921539edfe3682219c0e619ac4e3aa9b27,",0x261a69921539edfe3682219c0e619ac4e3aa9b27,0.825952054,,
0x3d53af0c6064c38d52c001fcc16655b40ac0773d,3.433914286,No,"0x57f4f00724b482833c3c322375b02b7e725af1c5,","0x57f4f00724b482833c3c322375b02b7e725af1c5,",0x57f4f00724b482833c3c322375b02b7e725af1c5,0.014277143,,
0x0ec98a79a52cd233c2a736e9018bfafbf690f2fe,3.441411429,No,"0x00c2cdfd0ccf699632d87bac5802e9136f9989e2,","0x00c2cdfd0ccf699632d87bac5802e9136f9989e2,",0x00c2cdfd0ccf699632d87bac5802e9136f9989e2,0,,
0x6ac0a11120afe242bb55ebeeb1b72393aaf1e48c,3.445818782,No,"0xed60b4bf0930417271a4c51e62e351f0e9740e08,","0xed60b4bf0930417271a4c51e62e351f0e9740e08,",0xed60b4bf0930417271a4c51e62e351f0e9740e08,0.48697418,,
0xb4fc2b01c9dddae7124f0e8ac390d118b081e1ce,3.4577737,No,"0xeb6629f351032d06d70654a157fc07c22d885bb0,","0xeb6629f351032d06d70654a157fc07c22d885bb0,",0xeb6629f351032d06d70654a157fc07c22d885bb0,0.014494764,,
0xea9a79f90e417a2cfda7f6b779d722c107696e7f,3.457832535,No,"0xc3a042ae3404612d5958e87129346b47281822d4,","0xc3a042ae3404612d5958e87129346b47281822d4,",0xc3a042ae3404612d5958e87129346b47281822d4,0.248756953,,
0x9fad8522320803c4b757974c4a1ba8855c99c78a,3.459171429,No,"0xe86fa1f4f7640f4a3c7f549c55bf2b89d66f3e44,","0xe86fa1f4f7640f4a3c7f549c55bf2b89d66f3e44,",0xe86fa1f4f7640f4a3c7f549c55bf2b89d66f3e44,0.00080732,,
0x9abd4cdfcb110e6226b264a4054bd24af1ca98c3,3.462334073,No,"0xc0ef6d0133dab6af82cead2cb19f2fcc674ae45b,","0xc0ef6d0133dab6af82cead2cb19f2fcc674ae45b,",0xc0ef6d0133dab6af82cead2cb19f2fcc674ae45b,0.182994643,,
0x84b57ed6d82a5313a1370688ccd68bd857a1e44c,3.467658929,No,"0xc78dc12c9b04858d57a108ae948020344895e910,","0xc78dc12c9b04858d57a108ae948020344895e910,",0xc78dc12c9b04858d57a108ae948020344895e910,0,,
0xd2f8235f242aca7b3c31a2512883f93e3b57aeaf,3.479454753,No,"0x41c9d5103e5e0703db9688bfa303a50be5fd3d36,","0x41c9d5103e5e0703db9688bfa303a50be5fd3d36,",0x41c9d5103e5e0703db9688bfa303a50be5fd3d36,0,,
